age_part,sex_part,age_cnt,sex_cnt,y,n,y_grp,s,m
47,M,73,M,0.0,4.0,280.0,1.0,0.0
47,M,73,F,0.0,4.0,280.0,1.0,0.0
47,M,74,M,0.0,4.0,280.0,1.0,0.0
47,M,74,F,0.0,4.0,280.0,1.0,0.0
47,M,75,M,0.0,4.0,280.0,1.0,0.0
47,M,75,F,0.0,4.0,280.0,1.0,0.0
47,M,76,M,0.0,4.0,280.0,1.0,0.0
47,M,76,F,0.0,4.0,280.0,1.0,0.0
47,M,77,M,0.0,4.0,280.0,1.0,0.0
47,M,77,F,0.0,4.0,280.0,1.0,0.0
47,M,78,M,0.0,4.0,280.0,1.0,0.0
47,M,78,F,0.0,4.0,280.0,1.0,0.0
47,M,79,M,0.0,4.0,280.0,1.0,0.0
47,M,79,F,0.0,4.0,280.0,1.0,0.0
47,M,80,M,0.0,4.0,280.0,1.0,0.0
47,M,80,F,0.0,4.0,280.0,1.0,0.0
47,M,81,M,0.0,4.0,280.0,1.0,0.0
47,M,81,F,0.0,4.0,280.0,1.0,0.0
47,M,82,M,1.0,4.0,280.0,0.0035587188612099642,70.25
47,M,82,F,0.0,4.0,280.0,1.0,0.0
47,M,83,M,0.0,4.0,280.0,1.0,0.0
47,M,83,F,0.0,4.0,280.0,1.0,0.0
47,M,84,M,0.0,4.0,280.0,1.0,0.0
47,M,84,F,0.0,4.0,280.0,1.0,0.0
47,F,0,M,0.0,9.0,280.0,1.0,0.0
47,F,0,F,0.0,9.0,280.0,1.0,0.0
47,F,1,M,0.0,9.0,280.0,1.0,0.0
47,F,1,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,2,M,0.0,9.0,280.0,1.0,0.0
47,F,2,F,0.0,9.0,280.0,1.0,0.0
47,F,3,M,0.0,9.0,280.0,1.0,0.0
47,F,3,F,0.0,9.0,280.0,1.0,0.0
47,F,4,M,0.0,9.0,280.0,1.0,0.0
47,F,4,F,0.0,9.0,280.0,1.0,0.0
47,F,5,M,0.0,9.0,280.0,1.0,0.0
47,F,5,F,0.0,9.0,280.0,1.0,0.0
47,F,6,M,0.0,9.0,280.0,1.0,0.0
47,F,6,F,0.0,9.0,280.0,1.0,0.0
47,F,7,M,0.0,9.0,280.0,1.0,0.0
47,F,7,F,0.0,9.0,280.0,1.0,0.0
47,F,8,M,0.0,9.0,280.0,1.0,0.0
47,F,8,F,0.0,9.0,280.0,1.0,0.0
47,F,9,M,0.0,9.0,280.0,1.0,0.0
47,F,9,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,10,M,0.0,9.0,280.0,1.0,0.0
47,F,10,F,0.0,9.0,280.0,1.0,0.0
47,F,11,M,0.0,9.0,280.0,1.0,0.0
47,F,11,F,0.0,9.0,280.0,1.0,0.0
47,F,12,M,0.0,9.0,280.0,1.0,0.0
47,F,12,F,0.0,9.0,280.0,1.0,0.0
47,F,13,M,0.0,9.0,280.0,1.0,0.0
47,F,13,F,0.0,9.0,280.0,1.0,0.0
47,F,14,M,0.0,9.0,280.0,1.0,0.0
47,F,14,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,15,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,15,F,8.0,9.0,280.0,0.027777777777777776,32.0
47,F,16,M,3.0,9.0,280.0,0.01060070671378092,31.44444444444444
47,F,16,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,17,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,17,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,18,M,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,18,F,0.0,9.0,280.0,1.0,0.0
47,F,19,M,3.0,9.0,280.0,0.01060070671378092,31.44444444444444
47,F,19,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,20,M,0.0,9.0,280.0,1.0,0.0
47,F,20,F,0.0,9.0,280.0,1.0,0.0
47,F,21,M,0.0,9.0,280.0,1.0,0.0
47,F,21,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,22,M,0.0,9.0,280.0,1.0,0.0
47,F,22,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,23,M,0.0,9.0,280.0,1.0,0.0
47,F,23,F,0.0,9.0,280.0,1.0,0.0
47,F,24,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,24,F,0.0,9.0,280.0,1.0,0.0
47,F,25,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,25,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,26,M,0.0,9.0,280.0,1.0,0.0
47,F,26,F,0.0,9.0,280.0,1.0,0.0
47,F,27,M,0.0,9.0,280.0,1.0,0.0
47,F,27,F,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,28,M,0.0,9.0,280.0,1.0,0.0
47,F,28,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,29,M,0.0,9.0,280.0,1.0,0.0
47,F,29,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,30,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,30,F,0.0,9.0,280.0,1.0,0.0
47,F,31,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,31,F,0.0,9.0,280.0,1.0,0.0
47,F,32,M,0.0,9.0,280.0,1.0,0.0
47,F,32,F,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,33,M,0.0,9.0,280.0,1.0,0.0
47,F,33,F,0.0,9.0,280.0,1.0,0.0
47,F,34,M,0.0,9.0,280.0,1.0,0.0
47,F,34,F,0.0,9.0,280.0,1.0,0.0
47,F,35,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,35,F,3.0,9.0,280.0,0.01060070671378092,31.44444444444444
47,F,36,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,36,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,37,M,0.0,9.0,280.0,1.0,0.0
47,F,37,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,38,M,0.0,9.0,280.0,1.0,0.0
47,F,38,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,39,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,39,F,0.0,9.0,280.0,1.0,0.0
47,F,40,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,40,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,41,M,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,41,F,0.0,9.0,280.0,1.0,0.0
47,F,42,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,42,F,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,43,M,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,43,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,44,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,44,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,45,M,3.0,9.0,280.0,0.01060070671378092,31.44444444444444
47,F,45,F,6.0,9.0,280.0,0.02097902097902098,31.777777777777775
47,F,46,M,0.0,9.0,280.0,1.0,0.0
47,F,46,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,47,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,47,F,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,48,M,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,48,F,0.0,9.0,280.0,1.0,0.0
47,F,49,M,0.0,9.0,280.0,1.0,0.0
47,F,49,F,0.0,9.0,280.0,1.0,0.0
47,F,50,M,4.0,9.0,280.0,0.014084507042253521,31.555555555555554
47,F,50,F,0.0,9.0,280.0,1.0,0.0
47,F,51,M,2.0,9.0,280.0,0.0070921985815602835,31.333333333333332
47,F,51,F,0.0,9.0,280.0,1.0,0.0
47,F,52,M,0.0,9.0,280.0,1.0,0.0
47,F,52,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,53,M,0.0,9.0,280.0,1.0,0.0
47,F,53,F,0.0,9.0,280.0,1.0,0.0
47,F,54,M,0.0,9.0,280.0,1.0,0.0
47,F,54,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,55,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,55,F,0.0,9.0,280.0,1.0,0.0
47,F,56,M,0.0,9.0,280.0,1.0,0.0
47,F,56,F,0.0,9.0,280.0,1.0,0.0
47,F,57,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,57,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,58,M,0.0,9.0,280.0,1.0,0.0
47,F,58,F,0.0,9.0,280.0,1.0,0.0
47,F,59,M,0.0,9.0,280.0,1.0,0.0
47,F,59,F,0.0,9.0,280.0,1.0,0.0
47,F,60,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,60,F,0.0,9.0,280.0,1.0,0.0
47,F,61,M,0.0,9.0,280.0,1.0,0.0
47,F,61,F,0.0,9.0,280.0,1.0,0.0
47,F,62,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,62,F,0.0,9.0,280.0,1.0,0.0
47,F,63,M,0.0,9.0,280.0,1.0,0.0
47,F,63,F,0.0,9.0,280.0,1.0,0.0
47,F,64,M,0.0,9.0,280.0,1.0,0.0
47,F,64,F,0.0,9.0,280.0,1.0,0.0
47,F,65,M,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,65,F,0.0,9.0,280.0,1.0,0.0
47,F,66,M,0.0,9.0,280.0,1.0,0.0
47,F,66,F,0.0,9.0,280.0,1.0,0.0
47,F,67,M,0.0,9.0,280.0,1.0,0.0
47,F,67,F,0.0,9.0,280.0,1.0,0.0
47,F,68,M,0.0,9.0,280.0,1.0,0.0
47,F,68,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,69,M,0.0,9.0,280.0,1.0,0.0
47,F,69,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,70,M,0.0,9.0,280.0,1.0,0.0
47,F,70,F,0.0,9.0,280.0,1.0,0.0
47,F,71,M,0.0,9.0,280.0,1.0,0.0
47,F,71,F,0.0,9.0,280.0,1.0,0.0
47,F,72,M,0.0,9.0,280.0,1.0,0.0
47,F,72,F,0.0,9.0,280.0,1.0,0.0
47,F,73,M,0.0,9.0,280.0,1.0,0.0
47,F,73,F,0.0,9.0,280.0,1.0,0.0
47,F,74,M,0.0,9.0,280.0,1.0,0.0
47,F,74,F,0.0,9.0,280.0,1.0,0.0
47,F,75,M,0.0,9.0,280.0,1.0,0.0
47,F,75,F,0.0,9.0,280.0,1.0,0.0
47,F,76,M,0.0,9.0,280.0,1.0,0.0
47,F,76,F,1.0,9.0,280.0,0.0035587188612099642,31.22222222222222
47,F,77,M,0.0,9.0,280.0,1.0,0.0
47,F,77,F,0.0,9.0,280.0,1.0,0.0
47,F,78,M,0.0,9.0,280.0,1.0,0.0
47,F,78,F,0.0,9.0,280.0,1.0,0.0
47,F,79,M,0.0,9.0,280.0,1.0,0.0
47,F,79,F,0.0,9.0,280.0,1.0,0.0
47,F,80,M,0.0,9.0,280.0,1.0,0.0
47,F,80,F,0.0,9.0,280.0,1.0,0.0
47,F,81,M,0.0,9.0,280.0,1.0,0.0
47,F,81,F,0.0,9.0,280.0,1.0,0.0
47,F,82,M,0.0,9.0,280.0,1.0,0.0
47,F,82,F,0.0,9.0,280.0,1.0,0.0
47,F,83,M,0.0,9.0,280.0,1.0,0.0
47,F,83,F,0.0,9.0,280.0,1.0,0.0
47,F,84,M,0.0,9.0,280.0,1.0,0.0
47,F,84,F,0.0,9.0,280.0,1.0,0.0
48,M,0,M,0.0,5.0,256.0,1.0,0.0
48,M,0,F,0.0,5.0,256.0,1.0,0.0
48,M,1,M,0.0,5.0,256.0,1.0,0.0
48,M,1,F,0.0,5.0,256.0,1.0,0.0
48,M,2,M,0.0,5.0,256.0,1.0,0.0
48,M,2,F,0.0,5.0,256.0,1.0,0.0
48,M,3,M,0.0,5.0,256.0,1.0,0.0
48,M,3,F,0.0,5.0,256.0,1.0,0.0
48,M,4,M,0.0,5.0,256.0,1.0,0.0
48,M,4,F,0.0,5.0,256.0,1.0,0.0
48,M,5,M,0.0,5.0,256.0,1.0,0.0
48,M,5,F,0.0,5.0,256.0,1.0,0.0
48,M,6,M,0.0,5.0,256.0,1.0,0.0
48,M,6,F,0.0,5.0,256.0,1.0,0.0
48,M,7,M,0.0,5.0,256.0,1.0,0.0
48,M,7,F,0.0,5.0,256.0,1.0,0.0
48,M,8,M,0.0,5.0,256.0,1.0,0.0
48,M,8,F,0.0,5.0,256.0,1.0,0.0
48,M,9,M,0.0,5.0,256.0,1.0,0.0
48,M,9,F,0.0,5.0,256.0,1.0,0.0
48,M,10,M,0.0,5.0,256.0,1.0,0.0
48,M,10,F,0.0,5.0,256.0,1.0,0.0
48,M,11,M,0.0,5.0,256.0,1.0,0.0
48,M,11,F,0.0,5.0,256.0,1.0,0.0
48,M,12,M,0.0,5.0,256.0,1.0,0.0
48,M,12,F,0.0,5.0,256.0,1.0,0.0
48,M,13,M,0.0,5.0,256.0,1.0,0.0
48,M,13,F,0.0,5.0,256.0,1.0,0.0
48,M,14,M,0.0,5.0,256.0,1.0,0.0
48,M,14,F,0.0,5.0,256.0,1.0,0.0
48,M,15,M,0.0,5.0,256.0,1.0,0.0
48,M,15,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,16,M,0.0,5.0,256.0,1.0,0.0
48,M,16,F,0.0,5.0,256.0,1.0,0.0
48,M,17,M,0.0,5.0,256.0,1.0,0.0
48,M,17,F,0.0,5.0,256.0,1.0,0.0
48,M,18,M,0.0,5.0,256.0,1.0,0.0
48,M,18,F,0.0,5.0,256.0,1.0,0.0
48,M,19,M,0.0,5.0,256.0,1.0,0.0
48,M,19,F,0.0,5.0,256.0,1.0,0.0
48,M,20,M,0.0,5.0,256.0,1.0,0.0
48,M,20,F,0.0,5.0,256.0,1.0,0.0
48,M,21,M,0.0,5.0,256.0,1.0,0.0
48,M,21,F,0.0,5.0,256.0,1.0,0.0
48,M,22,M,0.0,5.0,256.0,1.0,0.0
48,M,22,F,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,23,M,0.0,5.0,256.0,1.0,0.0
48,M,23,F,0.0,5.0,256.0,1.0,0.0
48,M,24,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,24,F,0.0,5.0,256.0,1.0,0.0
48,M,25,M,0.0,5.0,256.0,1.0,0.0
48,M,25,F,0.0,5.0,256.0,1.0,0.0
48,M,26,M,0.0,5.0,256.0,1.0,0.0
48,M,26,F,0.0,5.0,256.0,1.0,0.0
48,M,27,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,27,F,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,28,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,28,F,0.0,5.0,256.0,1.0,0.0
48,M,29,M,0.0,5.0,256.0,1.0,0.0
48,M,29,F,0.0,5.0,256.0,1.0,0.0
48,M,30,M,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,30,F,0.0,5.0,256.0,1.0,0.0
48,M,31,M,0.0,5.0,256.0,1.0,0.0
48,M,31,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,32,M,4.0,5.0,256.0,0.015384615384615385,52.0
48,M,32,F,0.0,5.0,256.0,1.0,0.0
48,M,33,M,0.0,5.0,256.0,1.0,0.0
48,M,33,F,0.0,5.0,256.0,1.0,0.0
48,M,34,M,0.0,5.0,256.0,1.0,0.0
48,M,34,F,0.0,5.0,256.0,1.0,0.0
48,M,35,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,35,F,0.0,5.0,256.0,1.0,0.0
48,M,36,M,0.0,5.0,256.0,1.0,0.0
48,M,36,F,0.0,5.0,256.0,1.0,0.0
48,M,37,M,3.0,5.0,256.0,0.011583011583011582,51.800000000000004
48,M,37,F,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,38,M,0.0,5.0,256.0,1.0,0.0
48,M,38,F,0.0,5.0,256.0,1.0,0.0
48,M,39,M,0.0,5.0,256.0,1.0,0.0
48,M,39,F,0.0,5.0,256.0,1.0,0.0
48,M,40,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,40,F,0.0,5.0,256.0,1.0,0.0
48,M,41,M,0.0,5.0,256.0,1.0,0.0
48,M,41,F,0.0,5.0,256.0,1.0,0.0
48,M,42,M,4.0,5.0,256.0,0.015384615384615385,52.0
48,M,42,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,43,M,0.0,5.0,256.0,1.0,0.0
48,M,43,F,0.0,5.0,256.0,1.0,0.0
48,M,44,M,0.0,5.0,256.0,1.0,0.0
48,M,44,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,45,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,45,F,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,46,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,46,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,47,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,47,F,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,48,M,0.0,5.0,256.0,1.0,0.0
48,M,48,F,0.0,5.0,256.0,1.0,0.0
48,M,49,M,0.0,5.0,256.0,1.0,0.0
48,M,49,F,0.0,5.0,256.0,1.0,0.0
48,M,50,M,0.0,5.0,256.0,1.0,0.0
48,M,50,F,0.0,5.0,256.0,1.0,0.0
48,M,51,M,0.0,5.0,256.0,1.0,0.0
48,M,51,F,0.0,5.0,256.0,1.0,0.0
48,M,52,M,0.0,5.0,256.0,1.0,0.0
48,M,52,F,3.0,5.0,256.0,0.011583011583011582,51.800000000000004
48,M,53,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,53,F,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,54,M,0.0,5.0,256.0,1.0,0.0
48,M,54,F,0.0,5.0,256.0,1.0,0.0
48,M,55,M,2.0,5.0,256.0,0.007751937984496124,51.6
48,M,55,F,3.0,5.0,256.0,0.011583011583011582,51.800000000000004
48,M,56,M,0.0,5.0,256.0,1.0,0.0
48,M,56,F,0.0,5.0,256.0,1.0,0.0
48,M,57,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,57,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,58,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,58,F,0.0,5.0,256.0,1.0,0.0
48,M,59,M,0.0,5.0,256.0,1.0,0.0
48,M,59,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,60,M,0.0,5.0,256.0,1.0,0.0
48,M,60,F,0.0,5.0,256.0,1.0,0.0
48,M,61,M,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,61,F,0.0,5.0,256.0,1.0,0.0
48,M,62,M,0.0,5.0,256.0,1.0,0.0
48,M,62,F,1.0,5.0,256.0,0.0038910505836575876,51.400000000000006
48,M,63,M,0.0,5.0,256.0,1.0,0.0
48,M,63,F,0.0,5.0,256.0,1.0,0.0
48,M,64,M,0.0,5.0,256.0,1.0,0.0
48,M,64,F,0.0,5.0,256.0,1.0,0.0
48,M,65,M,0.0,5.0,256.0,1.0,0.0
48,M,65,F,0.0,5.0,256.0,1.0,0.0
48,M,66,M,0.0,5.0,256.0,1.0,0.0
48,M,66,F,0.0,5.0,256.0,1.0,0.0
48,M,67,M,0.0,5.0,256.0,1.0,0.0
48,M,67,F,0.0,5.0,256.0,1.0,0.0
48,M,68,M,0.0,5.0,256.0,1.0,0.0
48,M,68,F,0.0,5.0,256.0,1.0,0.0
48,M,69,M,0.0,5.0,256.0,1.0,0.0
48,M,69,F,0.0,5.0,256.0,1.0,0.0
48,M,70,M,0.0,5.0,256.0,1.0,0.0
48,M,70,F,0.0,5.0,256.0,1.0,0.0
48,M,71,M,0.0,5.0,256.0,1.0,0.0
48,M,71,F,0.0,5.0,256.0,1.0,0.0
48,M,72,M,0.0,5.0,256.0,1.0,0.0
48,M,72,F,0.0,5.0,256.0,1.0,0.0
48,M,73,M,0.0,5.0,256.0,1.0,0.0
48,M,73,F,0.0,5.0,256.0,1.0,0.0
48,M,74,M,0.0,5.0,256.0,1.0,0.0
48,M,74,F,0.0,5.0,256.0,1.0,0.0
48,M,75,M,0.0,5.0,256.0,1.0,0.0
48,M,75,F,0.0,5.0,256.0,1.0,0.0
48,M,76,M,0.0,5.0,256.0,1.0,0.0
48,M,76,F,0.0,5.0,256.0,1.0,0.0
48,M,77,M,0.0,5.0,256.0,1.0,0.0
48,M,77,F,0.0,5.0,256.0,1.0,0.0
48,M,78,M,0.0,5.0,256.0,1.0,0.0
48,M,78,F,0.0,5.0,256.0,1.0,0.0
48,M,79,M,0.0,5.0,256.0,1.0,0.0
48,M,79,F,0.0,5.0,256.0,1.0,0.0
48,M,80,M,0.0,5.0,256.0,1.0,0.0
48,M,80,F,0.0,5.0,256.0,1.0,0.0
48,M,81,M,0.0,5.0,256.0,1.0,0.0
48,M,81,F,0.0,5.0,256.0,1.0,0.0
48,M,82,M,0.0,5.0,256.0,1.0,0.0
48,M,82,F,0.0,5.0,256.0,1.0,0.0
48,M,83,M,0.0,5.0,256.0,1.0,0.0
48,M,83,F,0.0,5.0,256.0,1.0,0.0
48,M,84,M,0.0,5.0,256.0,1.0,0.0
48,M,84,F,0.0,5.0,256.0,1.0,0.0
48,F,0,M,0.0,12.0,256.0,1.0,0.0
48,F,0,F,0.0,12.0,256.0,1.0,0.0
48,F,1,M,0.0,12.0,256.0,1.0,0.0
48,F,1,F,0.0,12.0,256.0,1.0,0.0
48,F,2,M,0.0,12.0,256.0,1.0,0.0
48,F,2,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,3,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,3,F,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,4,M,0.0,12.0,256.0,1.0,0.0
48,F,4,F,0.0,12.0,256.0,1.0,0.0
48,F,5,M,0.0,12.0,256.0,1.0,0.0
48,F,5,F,0.0,12.0,256.0,1.0,0.0
48,F,6,M,0.0,12.0,256.0,1.0,0.0
48,F,6,F,0.0,12.0,256.0,1.0,0.0
48,F,7,M,0.0,12.0,256.0,1.0,0.0
48,F,7,F,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,8,M,0.0,12.0,256.0,1.0,0.0
48,F,8,F,0.0,12.0,256.0,1.0,0.0
48,F,9,M,0.0,12.0,256.0,1.0,0.0
48,F,9,F,0.0,12.0,256.0,1.0,0.0
48,F,10,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,10,F,0.0,12.0,256.0,1.0,0.0
48,F,11,M,0.0,12.0,256.0,1.0,0.0
48,F,11,F,0.0,12.0,256.0,1.0,0.0
48,F,12,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,12,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,13,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,13,F,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,14,M,5.0,12.0,256.0,0.019157088122605363,21.750000000000004
48,F,14,F,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,15,M,8.0,12.0,256.0,0.030303030303030304,21.999999999999996
48,F,15,F,7.0,12.0,256.0,0.026615969581749048,21.916666666666668
48,F,16,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,16,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,17,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,17,F,0.0,12.0,256.0,1.0,0.0
48,F,18,M,3.0,12.0,256.0,0.011583011583011582,21.583333333333336
48,F,18,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,19,M,0.0,12.0,256.0,1.0,0.0
48,F,19,F,0.0,12.0,256.0,1.0,0.0
48,F,20,M,0.0,12.0,256.0,1.0,0.0
48,F,20,F,0.0,12.0,256.0,1.0,0.0
48,F,21,M,0.0,12.0,256.0,1.0,0.0
48,F,21,F,0.0,12.0,256.0,1.0,0.0
48,F,22,M,0.0,12.0,256.0,1.0,0.0
48,F,22,F,0.0,12.0,256.0,1.0,0.0
48,F,23,M,0.0,12.0,256.0,1.0,0.0
48,F,23,F,0.0,12.0,256.0,1.0,0.0
48,F,24,M,0.0,12.0,256.0,1.0,0.0
48,F,24,F,0.0,12.0,256.0,1.0,0.0
48,F,25,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,25,F,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,26,M,0.0,12.0,256.0,1.0,0.0
48,F,26,F,0.0,12.0,256.0,1.0,0.0
48,F,27,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,27,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,28,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,28,F,0.0,12.0,256.0,1.0,0.0
48,F,29,M,0.0,12.0,256.0,1.0,0.0
48,F,29,F,0.0,12.0,256.0,1.0,0.0
48,F,30,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,30,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,31,M,0.0,12.0,256.0,1.0,0.0
48,F,31,F,0.0,12.0,256.0,1.0,0.0
48,F,32,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,32,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,33,M,0.0,12.0,256.0,1.0,0.0
48,F,33,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,34,M,0.0,12.0,256.0,1.0,0.0
48,F,34,F,0.0,12.0,256.0,1.0,0.0
48,F,35,M,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,35,F,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,36,M,0.0,12.0,256.0,1.0,0.0
48,F,36,F,0.0,12.0,256.0,1.0,0.0
48,F,37,M,0.0,12.0,256.0,1.0,0.0
48,F,37,F,0.0,12.0,256.0,1.0,0.0
48,F,38,M,0.0,12.0,256.0,1.0,0.0
48,F,38,F,0.0,12.0,256.0,1.0,0.0
48,F,39,M,0.0,12.0,256.0,1.0,0.0
48,F,39,F,0.0,12.0,256.0,1.0,0.0
48,F,40,M,0.0,12.0,256.0,1.0,0.0
48,F,40,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,41,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,41,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,42,M,0.0,12.0,256.0,1.0,0.0
48,F,42,F,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,43,M,0.0,12.0,256.0,1.0,0.0
48,F,43,F,0.0,12.0,256.0,1.0,0.0
48,F,44,M,0.0,12.0,256.0,1.0,0.0
48,F,44,F,0.0,12.0,256.0,1.0,0.0
48,F,45,M,1.0,12.0,256.0,0.0038910505836575876,21.416666666666664
48,F,45,F,2.0,12.0,256.0,0.007751937984496124,21.5
48,F,46,M,0.0,12.0,256.0,1.0,0.0
